YearEnd,COUNT(LocationDesc),LocationDesc,Question,AVG(DataValue),StratificationCategory1,Stratification1
2013,2,Alaska,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,37.3,Race/Ethnicity,Caucasian
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,23.9,Race/Ethnicity,African American
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.45,Gender,Female
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,25.15,Race/Ethnicity,Hispanic
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,36.15,Gender,Male
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,0,Race/Ethnicity,Multiracial
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.5,Race/Ethnicity,Other
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.3,Overall,Overall
2013,2,Arizona,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,36.65,Race/Ethnicity,Caucasian
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,19.8,Race/Ethnicity,African American
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,23.5,Gender,Female
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,14.35,Race/Ethnicity,Hispanic
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.4,Gender,Male
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,23.75,Race/Ethnicity,Multiracial
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,32.25,Race/Ethnicity,Other
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,24.85,Overall,Overall
2013,2,Arkansas,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26,Race/Ethnicity,Caucasian
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.65,Race/Ethnicity,African American
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,34.2,Gender,Female
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,28.3,Race/Ethnicity,Hispanic
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,36.65,Gender,Male
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,39.65,Race/Ethnicity,Multiracial
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.25,Race/Ethnicity,Other
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,35.4,Overall,Overall
2013,2,California,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,41.75,Race/Ethnicity,Caucasian
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.05,Race/Ethnicity,African American
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,35.75,Gender,Female
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.95,Race/Ethnicity,Hispanic
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,39.4,Gender,Male
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,43.35,Race/Ethnicity,Multiracial
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.8,Race/Ethnicity,Other
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,37.5,Overall,Overall
2013,2,Colorado,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,40.1,Race/Ethnicity,Caucasian
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.25,Race/Ethnicity,African American
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.6,Gender,Female
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,21.6,Race/Ethnicity,Hispanic
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.75,Gender,Male
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,27.65,Race/Ethnicity,Multiracial
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,28.3,Race/Ethnicity,Other
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.05,Overall,Overall
2013,2,Connecticut,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,31.9,Race/Ethnicity,Caucasian
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.75,Race/Ethnicity,African American
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.5,Gender,Female
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,27.7,Race/Ethnicity,Hispanic
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,34.75,Gender,Male
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,27.85,Race/Ethnicity,Multiracial
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,32.7,Race/Ethnicity,Other
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.4,Overall,Overall
2013,2,Delaware,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,31.25,Race/Ethnicity,Caucasian
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.9,Race/Ethnicity,African American
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,32.75,Gender,Female
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.2,Race/Ethnicity,Hispanic
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,39.25,Gender,Male
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,34.55,Race/Ethnicity,Multiracial
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,36.1,Race/Ethnicity,Other
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,35.75,Overall,Overall
2013,2,District of Columbia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,39.55,Race/Ethnicity,Caucasian
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.9,Race/Ethnicity,African American
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,27.9,Gender,Female
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,24.75,Race/Ethnicity,Hispanic
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.05,Gender,Male
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,40.85,Race/Ethnicity,Multiracial
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,23.45,Race/Ethnicity,Other
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.35,Overall,Overall
2013,2,Florida,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.25,Race/Ethnicity,Caucasian
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,28.25,Race/Ethnicity,African American
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,28.1,Gender,Female
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,22.15,Race/Ethnicity,Hispanic
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.05,Gender,Male
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,45,Race/Ethnicity,Multiracial
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,23.95,Race/Ethnicity,Other
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.45,Overall,Overall
2013,2,Georgia,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,32.45,Race/Ethnicity,Caucasian
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,27.35,Gender,Female
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,43.15,Race/Ethnicity,Hispanic
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,31.3,Gender,Male
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,26.1,Race/Ethnicity,Multiracial
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,28.6,Race/Ethnicity,Other
2013,2,Guam,Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.3,Overall,Overall
